date,status,skip_reason,trades,skipped_rows,crossover_entries,pullback_reentries,target_exits,stop_exits,gap_target_exits,gap_stop_exits,reversal_exits,winning_trades,losing_trades,break_even_trades,total_points,total_rupees,average_points,max_profit_points,max_loss_points,max_consecutive_wins,max_consecutive_losses,max_drawdown_points,max_drawdown_rupees,remarks
2023-01-27,FLAT,,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,,,0,0,0.00,0.00,
2023-01-30,TRADED,,1,0,0,1,0,1,0,0,0,0,1,0,-91.90,-5973.50,-91.90,-91.90,-91.90,0,1,91.90,5973.50,
2023-01-31,TRADED,,1,0,1,0,0,1,0,0,0,0,1,0,-17.40,-1131.00,-17.40,-17.40,-17.40,0,1,17.40,1131.00,
2023-02-01,FLAT,,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,,,0,0,0.00,0.00,
2023-02-02,TRADED,,1,0,1,0,0,1,0,0,0,0,1,0,-27.60,-1794.00,-27.60,-27.60,-27.60,0,1,27.60,1794.00,Open position carried through this date with no realized exit.
2023-02-03,TRADED,,1,0,1,0,0,1,0,0,0,0,1,0,-1.00,-65.00,-1.00,-1.00,-1.00,0,1,1.00,65.00,
2023-02-06,FLAT,,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,,,0,0,0.00,0.00,
2023-02-07,TRADED,,2,0,1,1,1,1,0,0,0,1,1,0,8.00,520.00,4.00,37.60,-29.60,1,1,29.60,1924.00,Open position carried through this date with no realized exit.
2023-02-08,TRADED,,1,0,1,0,0,1,0,0,0,0,1,0,-44.40,-2886.00,-44.40,-44.40,-44.40,0,1,44.40,2886.00,Open position carried through this date with no realized exit.
2023-02-09,FLAT,,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,,,0,0,0.00,0.00,
2023-02-10,TRADED,,1,0,1,0,0,1,0,0,0,0,1,0,-8.10,-526.50,-8.10,-8.10,-8.10,0,1,8.10,526.50,
2023-02-13,FLAT,,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,,,0,0,0.00,0.00,
2023-02-14,TRADED,,1,0,1,0,1,0,0,0,0,1,0,0,8.00,520.00,8.00,8.00,8.00,1,0,0.00,0.00,
2023-02-15,TRADED,,1,0,0,1,1,0,0,0,0,1,0,0,63.20,4108.00,63.20,63.20,63.20,1,0,0.00,0.00,Open position carried through this date with no realized exit.
2023-02-16,TRADED,,1,0,0,1,0,1,0,0,0,0,1,0,-18.10,-1176.50,-18.10,-18.10,-18.10,0,1,18.10,1176.50,
2023-02-17,TRADED,,1,0,1,0,1,0,0,0,0,1,0,0,33.40,2171.00,33.40,33.40,33.40,1,0,0.00,0.00,Open position carried through this date with no realized exit.
2023-02-20,TRADED,,1,0,0,1,0,1,0,0,0,0,1,0,-46.30,-3009.50,-46.30,-46.30,-46.30,0,1,46.30,3009.50,
2023-02-21,FLAT,,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,,,0,0,0.00,0.00,
2023-02-22,FLAT,,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,,,0,0,0.00,0.00,
2023-02-23,FLAT,,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,,,0,0,0.00,0.00,
2023-02-24,FLAT,,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,,,0,0,0.00,0.00,
2023-02-27,FLAT,,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,,,0,0,0.00,0.00,
2023-02-28,TRADED,,1,0,1,0,1,0,0,0,0,1,0,0,9.60,624.00,9.60,9.60,9.60,1,0,0.00,0.00,
2023-03-01,MIXED,entry_open_beyond_stop,3,1,3,0,0,2,0,0,1,0,3,0,-26.70,-1735.50,-8.90,-5.80,-14.70,0,3,26.70,1735.50,Entry open 17360.1 invalidated the SHORT setup stop 17322.80.
2023-03-02,TRADED,,1,0,1,0,0,1,0,0,0,0,1,0,-5.70,-370.50,-5.70,-5.70,-5.70,0,1,5.70,370.50,
2023-03-03,TRADED,,1,0,1,0,0,1,0,0,0,0,1,0,-14.60,-949.00,-14.60,-14.60,-14.60,0,1,14.60,949.00,Open position carried through this date with no realized exit.
2023-03-06,FLAT,,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,,,0,0,0.00,0.00,
2023-03-08,TRADED,,1,0,1,0,0,1,0,0,0,0,1,0,-4.10,-266.50,-4.10,-4.10,-4.10,0,1,4.10,266.50,
2023-03-09,TRADED,,2,0,2,0,1,1,0,0,0,1,1,0,-13.80,-897.00,-6.90,13.20,-27.00,1,1,27.00,1755.00,Open position carried through this date with no realized exit.
2023-03-10,FLAT,,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,,,0,0,0.00,0.00,
2023-03-13,TRADED,,1,0,0,1,1,0,0,0,0,1,0,0,80.80,5252.00,80.80,80.80,80.80,1,0,0.00,0.00,Open position carried through this date with no realized exit.
2023-03-14,HELD,,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,,,0,0,0.00,0.00,Open position carried through this date with no realized exit.
2023-03-15,MIXED,entry_open_beyond_stop,1,1,0,1,0,1,0,0,0,0,1,0,-81.50,-5297.50,-81.50,-81.50,-81.50,0,1,81.50,5297.50,Entry open 17031.1 invalidated the LONG setup stop 17031.20.
2023-03-16,TRADED,,1,0,1,0,0,1,0,0,0,0,1,0,-82.30,-5349.50,-82.30,-82.30,-82.30,0,1,82.30,5349.50,Open position carried through this date with no realized exit.
2023-03-17,TRADED,,1,0,1,0,0,1,0,0,0,0,1,0,-39.00,-2535.00,-39.00,-39.00,-39.00,0,1,39.00,2535.00,
2023-03-20,TRADED,,1,0,1,0,0,1,0,0,0,0,1,0,-3.00,-195.00,-3.00,-3.00,-3.00,0,1,3.00,195.00,
2023-03-21,TRADED,,1,0,1,0,1,0,0,0,0,1,0,0,51.60,3354.00,51.60,51.60,51.60,1,0,0.00,0.00,Open position carried through this date with no realized exit.
2023-03-22,TRADED,,1,0,0,1,0,1,0,0,0,0,1,0,-13.40,-871.00,-13.40,-13.40,-13.40,0,1,13.40,871.00,
2023-03-23,HELD,,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,,,0,0,0.00,0.00,Open position carried through this date with no realized exit.
2023-03-24,TRADED,,5,0,3,2,3,0,0,0,2,5,0,0,156.30,10159.50,31.26,36.60,23.20,5,0,0.00,0.00,Open position carried through this date with no realized exit.
2023-03-27,TRADED,,1,0,0,1,0,1,0,0,0,0,1,0,-49.80,-3237.00,-49.80,-49.80,-49.80,0,1,49.80,3237.00,Open position carried through this date with no realized exit.
2023-03-28,FLAT,,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,,,0,0,0.00,0.00,
2023-03-29,TRADED,,1,0,1,0,0,1,0,0,0,0,1,0,-31.40,-2041.00,-31.40,-31.40,-31.40,0,1,31.40,2041.00,Open position carried through this date with no realized exit.
2023-03-31,FLAT,,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,,,0,0,0.00,0.00,
2023-04-03,FLAT,,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,,,0,0,0.00,0.00,
2023-04-05,FLAT,,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,,,0,0,0.00,0.00,
2023-04-06,FLAT,,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,,,0,0,0.00,0.00,
2023-04-10,FLAT,,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,,,0,0,0.00,0.00,
2023-04-11,FLAT,,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,,,0,0,0.00,0.00,
2023-04-12,FLAT,,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,,,0,0,0.00,0.00,
2023-04-13,FLAT,,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,,,0,0,0.00,0.00,
2023-04-17,HELD,,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,,,0,0,0.00,0.00,Open position carried through this date with no realized exit.
2023-04-18,TRADED,,1,0,1,0,0,0,0,0,1,0,1,0,-9.10,-591.50,-9.10,-9.10,-9.10,0,1,9.10,591.50,Open position carried through this date with no realized exit.
2023-04-19,TRADED,,2,0,2,0,0,2,0,0,0,0,2,0,-38.70,-2515.50,-19.35,-15.90,-22.80,0,2,38.70,2515.50,Open position carried through this date with no realized exit.
2023-04-20,FLAT,,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,,,0,0,0.00,0.00,
2023-04-21,FLAT,,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,,,0,0,0.00,0.00,
2023-04-24,SKIPPED,entry_open_beyond_stop,0,1,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,,,0,0,0.00,0.00,Entry open 17626.8 invalidated the LONG setup stop 17626.80.
2023-04-25,FLAT,,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,,,0,0,0.00,0.00,
2023-04-26,FLAT,,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,,,0,0,0.00,0.00,
2023-04-27,FLAT,,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,,,0,0,0.00,0.00,
2023-04-28,FLAT,,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,,,0,0,0.00,0.00,
2023-05-02,FLAT,,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,,,0,0,0.00,0.00,
2023-05-03,TRADED,,2,0,1,1,1,1,0,0,0,1,1,0,6.10,396.50,3.05,18.40,-12.30,1,1,12.30,799.50,
2023-05-04,TRADED,,1,0,1,0,0,1,0,0,0,0,1,0,-4.70,-305.50,-4.70,-4.70,-4.70,0,1,4.70,305.50,
2023-05-05,HELD,,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,,,0,0,0.00,0.00,Open position carried through this date with no realized exit.
2023-05-08,TRADED,,2,0,2,0,0,1,0,1,0,0,2,0,-63.00,-4095.00,-31.50,-13.40,-49.60,0,2,63.00,4095.00,
2023-05-09,FLAT,,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,,,0,0,0.00,0.00,
2023-05-10,TRADED,,1,0,1,0,0,1,0,0,0,0,1,0,-0.20,-13.00,-0.20,-0.20,-0.20,0,1,0.20,13.00,
2023-05-11,TRADED,,1,0,1,0,0,1,0,0,0,0,1,0,-17.20,-1118.00,-17.20,-17.20,-17.20,0,1,17.20,1118.00,Open position carried through this date with no realized exit.
2023-05-12,TRADED,,1,0,1,0,0,1,0,0,0,0,1,0,-4.60,-299.00,-4.60,-4.60,-4.60,0,1,4.60,299.00,
2023-05-15,TRADED,,1,0,1,0,0,1,0,0,0,0,1,0,-12.30,-799.50,-12.30,-12.30,-12.30,0,1,12.30,799.50,Open position carried through this date with no realized exit.
2023-05-16,TRADED,,1,0,1,0,1,0,0,0,0,1,0,0,25.40,1651.00,25.40,25.40,25.40,1,0,0.00,0.00,
2023-05-17,FLAT,,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,,,0,0,0.00,0.00,
2023-05-18,TRADED,,2,0,1,1,0,2,0,0,0,0,2,0,-49.60,-3224.00,-24.80,-19.40,-30.20,0,2,49.60,3224.00,
2023-05-19,TRADED,,1,0,1,0,0,1,0,0,0,0,1,0,-1.00,-65.00,-1.00,-1.00,-1.00,0,1,1.00,65.00,
2023-05-22,TRADED,,1,0,1,0,1,0,0,0,0,1,0,0,24.20,1573.00,24.20,24.20,24.20,1,0,0.00,0.00,Open position carried through this date with no realized exit.
2023-05-23,TRADED,,1,0,0,1,0,0,1,0,0,1,0,0,74.20,4823.00,74.20,74.20,74.20,1,0,0.00,0.00,
2023-05-24,TRADED,,1,0,0,1,0,1,0,0,0,0,1,0,-7.50,-487.50,-7.50,-7.50,-7.50,0,1,7.50,487.50,Open position carried through this date with no realized exit.
2023-05-25,TRADED,,1,0,1,0,1,0,0,0,0,1,0,0,59.20,3848.00,59.20,59.20,59.20,1,0,0.00,0.00,Open position carried through this date with no realized exit.
2023-05-26,TRADED,,1,0,1,0,1,0,0,0,0,1,0,0,3.80,247.00,3.80,3.80,3.80,1,0,0.00,0.00,
2023-05-29,TRADED,,1,0,0,1,0,1,0,0,0,0,1,0,-16.60,-1079.00,-16.60,-16.60,-16.60,0,1,16.60,1079.00,Open position carried through this date with no realized exit.
2023-05-30,FLAT,,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,,,0,0,0.00,0.00,
2023-05-31,TRADED,,1,0,1,0,0,1,0,0,0,0,1,0,-7.50,-487.50,-7.50,-7.50,-7.50,0,1,7.50,487.50,
2023-06-01,TRADED,,1,0,1,0,0,1,0,0,0,0,1,0,-20.00,-1300.00,-20.00,-20.00,-20.00,0,1,20.00,1300.00,
2023-06-02,TRADED,,1,0,1,0,0,1,0,0,0,0,1,0,-0.60,-39.00,-0.60,-0.60,-0.60,0,1,0.60,39.00,
2023-06-05,TRADED,,1,0,1,0,1,0,0,0,0,1,0,0,10.20,663.00,10.20,10.20,10.20,1,0,0.00,0.00,
2023-06-06,TRADED,,2,0,1,1,0,2,0,0,0,0,2,0,-13.30,-864.50,-6.65,-1.50,-11.80,0,2,13.30,864.50,
2023-06-07,TRADED,,1,0,1,0,1,0,0,0,0,1,0,0,12.40,806.00,12.40,12.40,12.40,1,0,0.00,0.00,Open position carried through this date with no realized exit.
2023-06-08,FLAT,,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,,,0,0,0.00,0.00,
2023-06-09,TRADED,,1,0,1,0,0,1,0,0,0,0,1,0,-22.10,-1436.50,-22.10,-22.10,-22.10,0,1,22.10,1436.50,Open position carried through this date with no realized exit.
2023-06-12,FLAT,,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,,,0,0,0.00,0.00,
2023-06-13,HELD,,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,,,0,0,0.00,0.00,Open position carried through this date with no realized exit.
2023-06-14,TRADED,,2,0,1,1,1,0,1,0,0,2,0,0,58.90,3828.50,29.45,46.90,12.00,2,0,0.00,0.00,Open position carried through this date with no realized exit.
2023-06-15,TRADED,,1,0,0,1,0,1,0,0,0,0,1,0,-31.00,-2015.00,-31.00,-31.00,-31.00,0,1,31.00,2015.00,Open position carried through this date with no realized exit.
2023-06-16,TRADED,,2,0,2,0,1,0,0,1,0,1,1,0,12.40,806.00,6.20,51.60,-39.20,1,1,39.20,2548.00,Open position carried through this date with no realized exit.
2023-06-19,TRADED,,1,0,0,1,0,1,0,0,0,0,1,0,-6.00,-390.00,-6.00,-6.00,-6.00,0,1,6.00,390.00,
2023-06-20,TRADED,,1,0,1,0,0,1,0,0,0,0,1,0,-83.40,-5421.00,-83.40,-83.40,-83.40,0,1,83.40,5421.00,Open position carried through this date with no realized exit.
2023-06-21,TRADED,,1,0,1,0,0,1,0,0,0,0,1,0,-9.50,-617.50,-9.50,-9.50,-9.50,0,1,9.50,617.50,
2023-06-22,HELD,,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,,,0,0,0.00,0.00,Open position carried through this date with no realized exit.
2023-06-23,TRADED,,2,0,1,1,2,0,0,0,0,2,0,0,89.60,5824.00,44.80,57.60,32.00,2,0,0.00,0.00,Open position carried through this date with no realized exit.
2023-06-26,HELD,,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,,,0,0,0.00,0.00,Open position carried through this date with no realized exit.
2023-06-27,TRADED,,2,0,1,1,0,1,0,1,0,0,2,0,-88.00,-5720.00,-44.00,-1.30,-86.70,0,2,88.00,5720.00,
2023-06-28,FLAT,,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,,,0,0,0.00,0.00,
2023-06-30,FLAT,,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,,,0,0,0.00,0.00,
2023-07-03,FLAT,,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,,,0,0,0.00,0.00,
2023-07-04,FLAT,,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,,,0,0,0.00,0.00,
2023-07-05,FLAT,,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,,,0,0,0.00,0.00,
2023-07-06,FLAT,,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,,,0,0,0.00,0.00,
2023-07-07,TRADED,,1,0,1,0,0,1,0,0,0,0,1,0,-5.80,-377.00,-5.80,-5.80,-5.80,0,1,5.80,377.00,
2023-07-10,FLAT,,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,,,0,0,0.00,0.00,
2023-07-11,TRADED,,1,0,1,0,0,1,0,0,0,0,1,0,-6.40,-416.00,-6.40,-6.40,-6.40,0,1,6.40,416.00,Open position carried through this date with no realized exit.
2023-07-12,TRADED,,2,0,1,1,1,1,0,0,0,1,1,0,-2.00,-130.00,-1.00,12.00,-14.00,1,1,14.00,910.00,Open position carried through this date with no realized exit.
2023-07-13,TRADED,,1,0,1,0,0,1,0,0,0,0,1,0,-9.40,-611.00,-9.40,-9.40,-9.40,0,1,9.40,611.00,Open position carried through this date with no realized exit.
2023-07-14,TRADED,,1,0,1,0,0,1,0,0,0,0,1,0,-0.70,-45.50,-0.70,-0.70,-0.70,0,1,0.70,45.50,
2023-07-17,TRADED,,1,0,1,0,1,0,0,0,0,1,0,0,68.00,4420.00,68.00,68.00,68.00,1,0,0.00,0.00,Open position carried through this date with no realized exit.
2023-07-18,TRADED,,1,0,0,1,0,1,0,0,0,0,1,0,-27.30,-1774.50,-27.30,-27.30,-27.30,0,1,27.30,1774.50,
2023-07-19,FLAT,,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,,,0,0,0.00,0.00,
2023-07-20,FLAT,,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,,,0,0,0.00,0.00,
2023-07-21,HELD,,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,,,0,0,0.00,0.00,Open position carried through this date with no realized exit.
2023-07-24,TRADED,,3,0,1,2,3,0,0,0,0,3,0,0,147.20,9568.00,49.07,81.20,15.20,3,0,0.00,0.00,Open position carried through this date with no realized exit.
2023-07-25,TRADED,,1,0,0,1,1,0,0,0,0,1,0,0,79.20,5148.00,79.20,79.20,79.20,1,0,0.00,0.00,Open position carried through this date with no realized exit.
2023-07-26,TRADED,,2,0,1,1,0,1,0,1,0,0,2,0,-67.60,-4394.00,-33.80,-8.40,-59.20,0,2,67.60,4394.00,
2023-07-27,TRADED,,1,0,1,0,1,0,0,0,0,1,0,0,10.20,663.00,10.20,10.20,10.20,1,0,0.00,0.00,
2023-07-28,TRADED,,1,0,0,1,0,1,0,0,0,0,1,0,-32.60,-2119.00,-32.60,-32.60,-32.60,0,1,32.60,2119.00,
2023-07-31,TRADED,,1,0,1,0,0,1,0,0,0,0,1,0,-7.40,-481.00,-7.40,-7.40,-7.40,0,1,7.40,481.00,
2023-08-01,FLAT,,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,,,0,0,0.00,0.00,
2023-08-02,TRADED,,1,0,1,0,1,0,0,0,0,1,0,0,26.40,1716.00,26.40,26.40,26.40,1,0,0.00,0.00,
2023-08-03,TRADED,,1,0,0,1,1,0,0,0,0,1,0,0,163.80,10647.00,163.80,163.80,163.80,1,0,0.00,0.00,Open position carried through this date with no realized exit.
2023-08-04,SKIPPED,entry_open_beyond_stop,0,1,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,,,0,0,0.00,0.00,Entry open 19461.4 invalidated the LONG setup stop 19461.60.
2023-08-07,FLAT,,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,,,0,0,0.00,0.00,
2023-08-08,FLAT,,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,,,0,0,0.00,0.00,
2023-08-09,TRADED,,1,0,1,0,0,1,0,0,0,0,1,0,-57.40,-3731.00,-57.40,-57.40,-57.40,0,1,57.40,3731.00,Open position carried through this date with no realized exit.
2023-08-10,TRADED,,2,0,1,1,1,1,0,0,0,1,1,0,13.90,903.50,6.95,32.00,-18.10,1,1,18.10,1176.50,Open position carried through this date with no realized exit.
2023-08-11,TRADED,,1,0,1,0,0,1,0,0,0,0,1,0,-3.80,-247.00,-3.80,-3.80,-3.80,0,1,3.80,247.00,
2023-08-14,FLAT,,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,,,0,0,0.00,0.00,
2023-08-16,TRADED,,1,0,1,0,1,0,0,0,0,1,0,0,43.40,2821.00,43.40,43.40,43.40,1,0,0.00,0.00,Open position carried through this date with no realized exit.
2023-08-17,TRADED,,2,0,1,1,0,2,0,0,0,0,2,0,-24.80,-1612.00,-12.40,-12.00,-12.80,0,2,24.80,1612.00,Open position carried through this date with no realized exit.
2023-08-18,FLAT,,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,,,0,0,0.00,0.00,
2023-08-21,TRADED,,1,0,1,0,0,1,0,0,0,0,1,0,-6.30,-409.50,-6.30,-6.30,-6.30,0,1,6.30,409.50,
2023-08-22,FLAT,,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,,,0,0,0.00,0.00,
2023-08-23,TRADED,,2,0,2,0,0,2,0,0,0,0,2,0,-20.60,-1339.00,-10.30,-1.10,-19.50,0,2,20.60,1339.00,Open position carried through this date with no realized exit.
2023-08-24,FLAT,,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,,,0,0,0.00,0.00,
2023-08-25,TRADED,,1,0,1,0,0,1,0,0,0,0,1,0,-3.20,-208.00,-3.20,-3.20,-3.20,0,1,3.20,208.00,
2023-08-28,TRADED,,1,0,1,0,1,0,0,0,0,1,0,0,12.40,806.00,12.40,12.40,12.40,1,0,0.00,0.00,
2023-08-29,TRADED,,1,0,0,1,0,1,0,0,0,0,1,0,-28.00,-1820.00,-28.00,-28.00,-28.00,0,1,28.00,1820.00,Open position carried through this date with no realized exit.
2023-08-30,FLAT,,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,,,0,0,0.00,0.00,
2023-08-31,TRADED,,1,0,1,0,1,0,0,0,0,1,0,0,37.40,2431.00,37.40,37.40,37.40,1,0,0.00,0.00,Open position carried through this date with no realized exit.
2023-09-01,TRADED,,1,0,0,1,0,1,0,0,0,0,1,0,-6.50,-422.50,-6.50,-6.50,-6.50,0,1,6.50,422.50,Open position carried through this date with no realized exit.
2023-09-04,TRADED,,1,0,1,0,0,0,1,0,0,1,0,0,89.00,5785.00,89.00,89.00,89.00,1,0,0.00,0.00,
2023-09-05,TRADED,,1,0,0,1,0,1,0,0,0,0,1,0,-17.10,-1111.50,-17.10,-17.10,-17.10,0,1,17.10,1111.50,Open position carried through this date with no realized exit.
2023-09-06,TRADED,,1,0,1,0,0,1,0,0,0,0,1,0,-17.00,-1105.00,-17.00,-17.00,-17.00,0,1,17.00,1105.00,Open position carried through this date with no realized exit.
2023-09-07,TRADED,,1,0,1,0,1,0,0,0,0,1,0,0,45.40,2951.00,45.40,45.40,45.40,1,0,0.00,0.00,Open position carried through this date with no realized exit.
2023-09-08,FLAT,,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,,,0,0,0.00,0.00,
2023-09-11,FLAT,,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,,,0,0,0.00,0.00,
2023-09-12,TRADED,,1,0,0,1,1,0,0,0,0,1,0,0,55.60,3614.00,55.60,55.60,55.60,1,0,0.00,0.00,Open position carried through this date with no realized exit.
2023-09-13,TRADED,,1,0,0,1,0,1,0,0,0,0,1,0,-37.30,-2424.50,-37.30,-37.30,-37.30,0,1,37.30,2424.50,
2023-09-14,FLAT,,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,,,0,0,0.00,0.00,
2023-09-15,FLAT,,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,,,0,0,0.00,0.00,
2023-09-18,HELD,,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,,,0,0,0.00,0.00,Open position carried through this date with no realized exit.
2023-09-20,TRADED,,1,0,1,0,0,0,1,0,0,1,0,0,146.10,9496.50,146.10,146.10,146.10,1,0,0.00,0.00,
2023-09-21,FLAT,,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,,,0,0,0.00,0.00,
2023-09-22,TRADED,,2,0,0,2,2,0,0,0,0,2,0,0,129.20,8398.00,64.60,76.00,53.20,2,0,0.00,0.00,Open position carried through this date with no realized exit.
2023-09-25,HELD,,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,,,0,0,0.00,0.00,Open position carried through this date with no realized exit.
2023-09-26,TRADED,,2,0,1,1,0,1,0,0,1,0,2,0,-12.10,-786.50,-6.05,-3.20,-8.90,0,2,12.10,786.50,Open position carried through this date with no realized exit.
2023-09-27,TRADED,,1,0,1,0,0,1,0,0,0,0,1,0,-42.00,-2730.00,-42.00,-42.00,-42.00,0,1,42.00,2730.00,Open position carried through this date with no realized exit.
2023-09-28,TRADED,,2,0,2,0,1,1,0,0,0,1,1,0,-25.50,-1657.50,-12.75,28.80,-54.30,1,1,54.30,3529.50,Open position carried through this date with no realized exit.
2023-09-29,TRADED,,2,0,1,1,0,2,0,0,0,0,2,0,-30.40,-1976.00,-15.20,-7.30,-23.10,0,2,30.40,1976.00,Open position carried through this date with no realized exit.
2023-10-03,TRADED,,1,0,1,0,0,1,0,0,0,0,1,0,-3.20,-208.00,-3.20,-3.20,-3.20,0,1,3.20,208.00,
2023-10-04,FLAT,,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,,,0,0,0.00,0.00,
2023-10-05,TRADED,,1,0,1,0,0,1,0,0,0,0,1,0,-8.90,-578.50,-8.90,-8.90,-8.90,0,1,8.90,578.50,Open position carried through this date with no realized exit.
2023-10-06,FLAT,,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,,,0,0,0.00,0.00,
2023-10-09,TRADED,,1,0,1,0,0,1,0,0,0,0,1,0,-15.20,-988.00,-15.20,-15.20,-15.20,0,1,15.20,988.00,
2023-10-10,TRADED,,1,0,1,0,1,0,0,0,0,1,0,0,15.80,1027.00,15.80,15.80,15.80,1,0,0.00,0.00,
2023-10-11,FLAT,,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,,,0,0,0.00,0.00,
2023-10-12,TRADED,,1,0,0,1,0,1,0,0,0,0,1,0,-35.70,-2320.50,-35.70,-35.70,-35.70,0,1,35.70,2320.50,Open position carried through this date with no realized exit.
2023-10-13,TRADED,,1,0,1,0,0,1,0,0,0,0,1,0,-147.90,-9613.50,-147.90,-147.90,-147.90,0,1,147.90,9613.50,Open position carried through this date with no realized exit.
2023-10-16,TRADED,,1,0,1,0,0,1,0,0,0,0,1,0,-11.30,-734.50,-11.30,-11.30,-11.30,0,1,11.30,734.50,Open position carried through this date with no realized exit.
2023-10-17,FLAT,,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,,,0,0,0.00,0.00,
2023-10-18,TRADED,,1,0,1,0,1,0,0,0,0,1,0,0,9.80,637.00,9.80,9.80,9.80,1,0,0.00,0.00,
2023-10-19,TRADED,,1,0,0,1,0,1,0,0,0,0,1,0,-19.00,-1235.00,-19.00,-19.00,-19.00,0,1,19.00,1235.00,
